STN,YYYYMMDD,TG,TN,TX,Q,RH,UG,EV24
391,20161025,88,83,97,139,4,96,2
391,20161026,94,69,125,657,0,87,9
391,20161027,105,75,129,223,0,93,3
391,20161028,124,113,134,153,1,91,2
391,20161029,104,46,148,756,0,89,11
391,20161030,88,41,146,762,0,91,11
391,20161031,84,43,149,784,0,90,11
391,20161101,88,36,141,469,1,94,7
391,20161102,71,39,112,616,24,91,8
391,20161103,68,39,88,332,0,95,4
391,20161104,78,56,107,474,-1,81,7
391,20161105,77,49,104,376,14,88,5
391,20161106,59,40,84,268,2,88,3
391,20161107,45,29,68,115,64,95,1
391,20161108,28,14,36,332,0,89,4
391,20161109,30,4,49,133,96,93,2
391,20161110,48,28,71,75,128,97,1
391,20161111,23,-18,48,195,19,91,2
391,20161112,23,-26,51,481,0,83,6
391,20161113,34,0,51,174,10,84,2
391,20161114,30,0,52,312,11,86,4
391,20161115,88,52,114,73,54,99,1
391,20161116,120,110,134,157,100,94,2
391,20161117,105,87,119,327,67,87,5
391,20161118,62,47,116,351,163,86,5
391,20161119,61,40,78,239,0,79,3
391,20161120,98,49,143,260,36,75,4
391,20161121,125,102,144,142,25,81,2
391,20161122,107,72,128,245,0,78,4
391,20161123,96,64,132,309,0,91,4
391,20161124,78,47,105,392,6,83,5
391,20161125,44,20,78,532,0,75,7
391,20161126,5,-22,53,352,0,92,4
391,20161127,45,-6,91,319,0,90,4
391,20161128,1,-30,37,500,0,83,5
391,20161129,-31,-66,25,623,0,87,6
391,20161130,-2,-65,39,478,0,80,5
391,20161201,54,30,76,92,0,88,1
391,20161202,53,-5,88,157,12,95,2
391,20161203,-11,-49,45,454,0,95,5
391,20161204,-14,-61,34,544,0,83,5
391,20161205,-8,-45,34,432,0,80,4
391,20161206,1,-44,44,442,0,87,5
391,20161207,37,3,73,175,0,81,2
391,20161208,69,41,93,284,-1,72,4
391,20161209,89,66,122,153,0,84,2
391,20161210,75,53,93,154,25,91,2
391,20161211,82,73,96,145,39,89,2
391,20161212,58,32,77,87,0,96,1
391,20161213,62,28,75,100,13,94,1
391,20161214,76,54,99,230,0,94,3
391,20161215,73,61,87,118,0,88,2
391,20161216,49,23,69,352,0,82,4
391,20161217,50,32,65,173,-1,92,2
391,20161218,60,46,78,153,0,95,2
391,20161219,26,-23,65,324,0,93,4
391,20161220,1,-26,37,372,0,92,4
391,20161221,33,-4,76,321,39,85,4
391,20161222,54,37,62,65,94,95,1
391,20161223,56,35,83,263,-1,88,3
391,20161224,76,63,85,208,7,84,3
391,20161225,96,78,111,46,9,90,1
391,20161226,72,31,112,255,43,82,3
391,20161227,50,32,83,341,-1,88,4
391,20161228,36,-22,58,257,0,91,3
391,20161229,-12,-45,47,448,0,92,5
391,20161230,-14,-54,39,480,0,93,5
391,20161231,-10,-39,4,93,0,97,1
391,20170101,-5,-27,9,268,4,91,3
391,20170102,16,-8,56,370,20,92,4
391,20170103,24,-4,44,197,2,90,2
391,20170104,40,-1,63,246,57,87,3
391,20170105,-11,-67,19,461,0,82,5
391,20170106,-43,-80,-12,494,0,81,4
391,20170107,-14,-32,5,68,13,91,1
391,20170108,24,3,44,140,3,99,2
391,20170109,40,19,60,200,11,93,2
391,20170110,46,31,58,230,42,94,3
391,20170111,62,45,95,94,14,83,1
391,20170112,48,30,71,310,117,82,4
391,20170113,22,3,44,292,93,88,3
391,20170114,16,-1,42,286,22,87,3
391,20170115,2,-18,24,398,0,95,4
391,20170116,-14,-38,7,139,0,95,1
391,20170117,-25,-43,-4,506,0,86,5
391,20170118,-28,-48,-6,363,0,88,3
391,20170119,-25,-67,28,628,0,81,6
391,20170120,-12,-62,28,397,0,71,4
391,20170121,-7,-49,45,553,0,75,6
391,20170122,-41,-82,22,622,0,86,6
391,20170123,-22,-84,9,112,-1,90,1
391,20170124,3,-7,11,114,0,97,1
391,20170125,-16,-55,-2,243,0,81,2
391,20170126,-16,-53,18,605,0,74,6
391,20170127,20,-25,53,489,0,63,6
391,20170128,51,16,99,460,1,66,6
391,20170129,47,23,78,347,10,86,4
391,20170130,50,25,75,94,63,95,1
391,20170131,30,18,43,136,0,89,2
391,20170201,34,11,50,484,3,80,6
391,20170202,73,40,106,554,0,86,8
391,20170203,81,55,116,291,6,84,4
391,20170204,58,27,77,218,50,90,3
391,20170205,58,27,88,622,0,83,8
391,20170206,38,-10,80,464,0,85,6
391,20170207,37,28,52,158,23,93,2
391,20170208,20,-3,38,272,0,89,3
391,20170209,-2,-19,17,279,0,81,3
391,20170210,-5,-23,4,152,0,80,2
391,20170211,6,-6,22,302,84,92,3
391,20170212,30,2,65,444,0,84,5
391,20170213,32,-10,96,845,0,73,10
391,20170214,32,-12,97,898,0,70,11
391,20170215,66,-7,139,853,0,74,11
391,20170216,68,24,126,664,0,88,9
391,20170217,67,41,91,199,7,91,3
391,20170218,56,-2,99,649,0,85,8
391,20170219,50,-4,75,206,1,89,3
391,20170220,91,69,111,136,41,94,2
391,20170221,102,76,126,686,2,83,10
391,20170222,100,86,111,125,230,92,2
391,20170223,87,39,110,239,56,82,3
391,20170224,39,-8,82,865,14,83,11
391,20170225,49,-4,79,554,0,76,7
391,20170226,90,70,108,388,-1,76,6
391,20170227,99,62,126,266,37,72,4
391,20170228,52,23,93,572,29,77,7
391,20170301,63,21,94,529,62,87,7
391,20170302,71,41,88,358,12,68,5
391,20170303,71,6,109,602,0,69,8
391,20170304,100,65,143,486,100,75,7
391,20170305,73,49,116,814,50,82,11
391,20170306,60,42,80,356,32,90,5
391,20170307,58,10,97,437,4,89,6
391,20170308,59,15,100,151,135,95,2
391,20170309,82,47,135,490,1,86,7
391,20170310,60,17,118,1235,0,80,16
391,20170311,84,18,131,971,0,65,14
391,20170312,99,63,153,1188,0,50,17
391,20170313,85,40,147,1070,0,69,15
391,20170314,96,36,166,1255,0,79,18
391,20170315,93,20,154,1182,0,77,17
391,20170316,87,0,175,1488,0,75,21
391,20170317,87,60,110,793,13,66,11
391,20170318,100,63,127,317,120,94,5
391,20170319,114,96,131,340,5,85,5
391,20170320,111,98,133,480,2,78,7
391,20170321,78,19,122,1080,28,73,15
391,20170322,58,-11,118,1614,0,72,21
391,20170323,86,1,152,1576,0,72,22
391,20170324,92,49,145,1437,0,68,21
391,20170325,97,36,159,1751,0,52,25
391,20170326,90,35,151,1600,0,70,23
391,20170327,95,19,180,1870,0,62,27
391,20170328,126,24,209,1731,0,60,27
391,20170329,130,94,164,674,0,73,11
391,20170330,165,106,232,1701,0,60,29
391,20170331,163,98,243,1576,0,62,27
391,20170401,117,83,165,674,15,87,10
391,20170402,117,48,184,1600,0,77,24
391,20170403,88,34,154,1307,0,84,19
391,20170404,93,13,170,1737,0,73,25
391,20170405,84,24,146,1118,0,77,16
391,20170406,77,37,112,635,0,77,9
391,20170407,101,31,147,783,0,74,11
391,20170408,99,27,156,1301,0,74,19
391,20170409,119,0,236,2080,0,69,32
391,20170410,102,37,153,1158,0,70,17
391,20170411,88,13,154,1234,0,72,17
391,20170412,99,70,130,693,4,76,10
391,20170413,93,26,147,1279,6,76,18
391,20170414,81,15,125,595,0,75,8
391,20170415,91,48,130,885,23,73,13
391,20170416,77,46,116,1069,4,73,15
391,20170417,61,13,120,1499,123,76,20
391,20170418,55,-10,116,1852,-1,70,24
391,20170419,41,-20,97,1826,0,59,22
391,20170420,52,-42,129,2273,0,62,29
391,20170421,104,12,155,779,0,66,12
391,20170422,80,21,114,1287,16,71,18
391,20170423,61,9,115,1127,1,75,15
391,20170424,95,13,158,1420,0,66,21
391,20170425,65,9,110,1857,11,71,25
391,20170426,59,6,127,1595,4,72,21
391,20170427,54,-17,124,1653,0,74,21
391,20170428,68,11,123,1012,0,76,14
391,20170429,79,10,147,2051,0,63,28
391,20170430,128,38,188,2498,0,46,39
391,20170501,104,57,124,622,49,85,9
391,20170502,94,55,145,869,48,89,13
391,20170503,112,75,158,1086,37,83,16
391,20170504,110,87,154,1191,0,81,18
391,20170505,91,70,121,636,0,87,9
391,20170506,136,56,208,2389,0,72,38
391,20170507,124,81,174,931,0,81,14
391,20170508,96,46,145,785,0,74,11
391,20170509,83,10,147,2184,0,65,31
391,20170510,103,0,177,2718,0,62,40
391,20170511,148,59,229,1818,28,71,30
391,20170512,171,129,231,1738,83,74,30
391,20170513,164,104,229,1885,13,77,32
391,20170514,155,84,224,1832,0,71,31
391,20170515,162,62,229,2709,0,59,46
391,20170516,213,160,274,1832,0,61,34
391,20170517,235,148,287,2612,0,51,50
391,20170518,177,158,213,827,29,85,14
391,20170519,133,98,167,712,46,89,11
391,20170520,134,83,188,2306,0,72,37
391,20170521,153,66,216,2149,0,62,36
391,20170522,184,89,251,2703,0,59,48
391,20170523,181,114,247,2464,0,62,43
391,20170524,170,96,244,1824,0,71,31
391,20170525,175,104,249,2784,0,69,48
391,20170526,211,118,283,2880,0,59,53
391,20170527,241,147,313,2919,0,52,57
391,20170528,211,165,274,1947,100,79,36
391,20170529,245,166,332,2461,0,66,48
391,20170530,202,144,252,1823,0,71,33
391,20170531,180,117,250,2070,0,69,36
391,20170601,182,92,264,2808,0,64,49
391,20170602,218,123,295,2508,0,59,47
391,20170603,190,149,260,1494,224,83,27
391,20170604,160,95,208,1774,8,74,30
391,20170605,173,88,235,2313,0,60,40
391,20170606,156,124,194,1783,33,66,30
391,20170607,145,115,188,1370,9,65,22
391,20170608,186,124,247,2010,-1,64,36
391,20170609,167,113,217,1531,68,78,26
391,20170610,183,109,250,2630,0,66,46
391,20170611,222,156,296,2054,0,61,39
391,20170612,166,139,191,1246,0,64,21
391,20170613,165,98,218,1667,0,70,28
391,20170614,183,85,260,2980,0,61,53
391,20170615,215,125,306,2307,18,61,43
391,20170616,165,105,215,1551,0,69,26
391,20170617,179,102,232,972,0,76,17
391,20170618,212,118,282,2367,0,70,44
391,20170619,236,148,321,2978,0,60,58
391,20170620,240,168,311,2670,0,65,52
391,20170621,229,148,310,2752,0,59,53
391,20170622,256,179,352,2396,0,58,48
391,20170623,213,166,264,1911,0,64,36
391,20170624,172,141,197,802,18,82,14
391,20170625,185,163,218,969,11,78,17
391,20170626,191,143,242,2634,0,59,47
391,20170627,176,120,214,863,0,73,15
391,20170628,189,154,218,960,256,89,17
391,20170629,178,131,223,1278,7,81,22
391,20170630,175,130,221,1433,0,75,25
391,20170701,159,143,190,548,114,94,9
391,20170702,160,94,215,1471,13,82,25
391,20170703,173,84,231,2107,0,70,36
391,20170704,186,136,240,1782,0,78,32
391,20170705,203,122,274,2299,0,72,42
391,20170706,210,122,281,1934,184,76,36
391,20170707,222,164,286,2303,-1,78,44
391,20170708,211,152,280,1729,0,74,32
391,20170709,200,143,259,2712,0,66,49
391,20170710,202,155,281,1932,-1,72,35
391,20170711,189,149,231,1705,34,73,30
391,20170712,153,97,177,733,412,90,12
391,20170713,156,86,214,2247,0,72,38
391,20170714,154,98,210,1395,26,79,23
391,20170715,172,103,214,1704,0,73,29
391,20170716,191,158,228,963,2,84,17
391,20170717,190,138,240,2482,34,73,44
391,20170718,212,127,278,2697,0,63,50
391,20170719,229,188,310,1675,16,73,32
391,20170720,203,134,258,1657,35,78,30
391,20170721,191,103,251,2741,0,60,49
391,20170722,213,166,276,2204,128,69,41
391,20170723,165,141,204,1758,18,84,30
391,20170724,159,131,208,1655,43,86,28
391,20170725,162,141,198,922,86,90,16
391,20170726,193,150,237,1768,0,77,32
391,20170727,184,145,216,1484,4,77,26
391,20170728,171,131,206,1192,11,78,21
391,20170729,213,158,250,1179,0,72,22
391,20170730,212,150,250,1751,0,72,33
391,20170731,191,132,251,2110,-1,75,38
391,20170801,181,138,235,1118,19,85,20
391,20170802,187,152,239,1319,12,82,23
391,20170803,204,170,243,1489,4,71,27
391,20170804,182,126,225,1418,2,74,25
391,20170805,157,111,197,1081,107,91,18
391,20170806,160,105,228,2143,0,78,36
391,20170807,179,93,248,2453,0,70,43
391,20170808,162,131,209,626,18,87,11
391,20170809,170,129,223,1847,0,77,32
391,20170810,155,129,182,426,111,95,7
391,20170811,165,138,205,1110,-1,82,19
391,20170812,168,141,202,698,22,89,12
391,20170813,164,118,220,1276,5,88,22
391,20170814,189,107,259,2145,0,79,38
391,20170815,195,141,246,861,11,87,16
391,20170816,187,140,241,1413,0,85,25
391,20170817,182,132,224,594,4,88,10
391,20170818,170,125,208,813,151,92,14
391,20170819,149,119,191,1282,16,86,21
391,20170820,151,115,198,1378,1,80,23
391,20170821,162,93,225,2017,0,78,34
391,20170822,184,128,245,2028,0,71,36
391,20170823,205,132,267,2006,0,67,37
391,20170824,183,124,231,1149,0,79,20
391,20170825,183,109,242,1645,0,74,29
391,20170826,192,132,260,1486,0,78,27
391,20170827,187,128,250,2015,0,74,36
391,20170828,194,111,277,1833,0,77,33
391,20170829,225,132,307,1941,0,73,37
391,20170830,199,152,245,899,146,89,16
391,20170831,150,109,201,1162,36,89,19
391,20170901,149,100,210,1644,-1,84,27
391,20170902,142,84,207,1646,0,81,27
391,20170903,143,69,215,1616,0,79,26
391,20170904,167,107,224,1601,0,76,27
391,20170905,198,164,235,938,-1,82,17
391,20170906,164,131,197,1103,26,78,19
391,20170907,154,131,193,880,1,79,15
391,20170908,153,137,160,295,56,91,5
391,20170909,138,98,181,899,53,92,14
391,20170910,143,80,183,1407,0,79,23
391,20170911,153,134,183,1115,1,76,19
391,20170912,146,122,188,1387,2,77,23
391,20170913,146,114,195,1189,108,77,19
391,20170914,116,96,149,852,107,89,13
391,20170915,114,87,164,1012,45,89,15
391,20170916,117,76,173,1507,15,83,23
391,20170917,118,71,173,1310,13,85,20
391,20170918,115,100,158,755,146,92,11
391,20170919,116,88,157,634,0,92,10
391,20170920,128,91,174,1088,0,84,17
391,20170921,130,84,190,1447,0,80,23
391,20170922,138,67,203,1056,3,86,17
391,20170923,128,73,188,1114,0,86,17
391,20170924,131,58,207,1266,0,85,20
391,20170925,138,85,198,1074,0,88,17
391,20170926,136,90,194,905,0,90,14
391,20170927,150,78,215,1326,0,80,22
391,20170928,166,135,208,649,25,88,11
391,20170929,185,143,226,1091,22,87,19
391,20170930,135,95,165,211,336,98,3
391,20171001,140,93,184,1066,-1,78,17
391,20171002,160,129,197,834,2,76,14
391,20171003,129,105,162,801,-1,81,13
391,20171004,125,100,145,590,3,75,9
391,20171005,121,76,159,773,97,84,12
391,20171006,108,73,152,817,29,86,12
391,20171007,107,95,118,191,56,89,3
391,20171008,114,58,155,537,-1,90,8
391,20171009,115,58,145,319,3,92,5
391,20171010,143,125,160,464,0,86,8
391,20171011,147,131,159,367,0,78,6
391,20171012,131,94,165,665,0,81,11
391,20171013,154,98,206,827,0,85,14
391,20171014,158,107,221,988,0,87,17
391,20171015,153,98,225,1050,0,86,17
391,20171016,180,125,252,924,0,79,16
391,20171017,138,100,178,512,0,90,8
391,20171018,138,106,205,860,0,90,14
391,20171019,158,113,199,901,0,80,15
391,20171020,140,104,172,477,42,78,8
391,20171021,133,104,181,466,17,78,7
391,20171022,106,95,130,407,18,84,6
391,20171023,120,89,154,527,0,82,8
391,20171024,147,125,163,198,-1,94,3
391,20171025,144,104,163,239,0,91,4
391,20171026,138,105,181,444,0,93,7
391,20171027,114,91,145,754,0,81,11
391,20171028,108,84,138,257,58,89,4
391,20171029,99,59,137,573,48,78,8
391,20171030,67,29,122,707,0,84,9
391,20171031,90,62,108,252,-1,84,4
391,20171101,107,91,141,512,0,81,8
391,20171102,101,67,129,401,4,87,6
391,20171103,93,57,135,431,0,93,6
391,20171104,109,57,158,591,14,87,9
391,20171105,75,23,119,495,38,91,7
391,20171106,40,-10,105,710,0,90,9
391,20171107,29,-20,79,605,0,94,7
391,20171108,65,48,79,120,0,94,2
391,20171109,78,68,95,259,4,89,4
391,20171110,81,53,111,229,16,87,3
391,20171111,61,34,84,170,5,91,2
391,20171112,46,33,63,263,13,93,3
391,20171113,51,8,97,529,8,89,7
391,20171114,59,3,91,305,0,88,4
391,20171115,84,74,93,107,17,97,1
391,20171116,90,79,95,153,2,95,2
391,20171117,52,15,99,514,-1,88,7
391,20171118,51,11,75,223,48,88,3
391,20171119,56,27,95,449,5,88,6
391,20171120,64,37,107,86,104,94,1
391,20171121,106,97,114,82,55,93,1
391,20171122,105,80,131,429,0,75,6
391,20171123,116,82,157,254,16,72,4
391,20171124,67,29,97,161,68,95,2
391,20171125,41,15,67,332,6,87,4
391,20171126,38,22,65,234,2,86,3
391,20171127,58,30,80,63,109,92,1
391,20171128,42,1,72,299,0,91,4
391,20171129,8,-17,39,199,0,96,2
391,20171130,29,11,43,140,0,93,2
391,20171201,12,-34,42,180,0,93,2
391,20171202,-15,-30,-2,104,0,98,1
391,20171203,16,-2,39,55,19,96,1
391,20171204,58,35,84,183,3,94,2
391,20171205,59,31,69,62,0,87,1
391,20171206,73,63,88,121,0,79,2
391,20171207,57,33,69,99,40,83,1
391,20171208,20,1,58,134,121,90,2
391,20171209,12,-2,24,167,35,88,2
391,20171210,21,0,65,47,133,90,1
391,20171211,3,-16,18,46,118,94,0
391,20171212,16,7,23,171,1,92,2
391,20171213,42,9,68,42,140,89,1
391,20171214,37,11,53,186,20,87,2
391,20171215,36,22,54,107,1,89,1
391,20171216,26,2,60,333,29,92,4
391,20171217,17,0,34,148,44,96,2
391,20171218,36,6,62,72,42,97,1
391,20171219,53,24,72,141,1,95,2
391,20171220,69,56,80,85,10,97,1
391,20171221,84,75,94,67,7,99,1
391,20171222,89,84,95,61,33,99,1
391,20171223,91,82,97,48,-1,90,1
391,20171224,92,87,99,62,0,87,1
391,20171225,69,40,88,64,0,81,1
391,20171226,57,30,80,211,16,80,3
391,20171227,52,30,72,147,40,86,2
391,20171228,30,12,46,325,0,83,4
391,20171229,24,0,58,169,55,88,2
391,20171230,90,36,128,82,49,84,1
391,20171231,115,83,145,100,197,85,2
391,20180101,67,49,90,236,59,84,3
391,20180102,62,44,83,147,38,89,2
391,20180103,84,60,112,97,122,79,1
391,20180104,83,63,112,72,16,82,1
391,20180105,77,47,94,215,14,83,3
391,20180106,43,17,63,155,0,92,2
391,20180107,25,14,38,243,0,79,3
391,20180108,27,15,53,276,0,80,3
391,20180109,39,15,62,179,0,89,2
391,20180110,72,61,91,164,18,86,2
391,20180111,54,23,74,102,2,98,1
391,20180112,41,25,46,73,0,98,1
391,20180113,50,38,63,158,0,83,2
391,20180114,36,16,53,413,0,75,5
391,20180115,54,10,76,108,53,84,1
391,20180116,47,23,69,263,29,84,3
391,20180117,33,16,52,213,46,83,3
391,20180118,48,11,109,155,54,85,2
391,20180119,32,10,57,353,47,88,4
391,20180120,22,5,39,145,33,95,2
391,20180121,26,-1,58,438,12,89,5
391,20180122,64,20,92,293,12,89,4
391,20180123,86,64,111,296,-1,82,4
391,20180124,123,82,140,188,12,80,3
391,20180125,77,56,97,180,21,91,2
391,20180126,53,29,75,278,0,96,4
391,20180127,58,35,80,364,5,84,5
391,20180128,92,53,115,225,4,90,3
391,20180129,91,37,109,90,31,85,1
391,20180130,39,11,80,461,0,93,6
391,20180131,69,23,97,75,56,92,1
391,20180201,28,12,48,231,7,87,3
391,20180202,43,23,66,280,33,89,3
391,20180203,27,7,62,475,3,89,6
391,20180204,4,-6,20,232,4,81,2
391,20180205,1,-26,37,748,0,79,8
391,20180206,-14,-35,7,405,0,77,4
391,20180207,-28,-72,17,774,0,78,7
391,20180208,-28,-85,34,882,0,78,8
391,20180209,1,-29,28,620,0,77,7
391,20180210,26,7,57,195,5,88,2
391,20180211,34,9,70,390,47,87,5
391,20180212,22,-6,61,713,0,78,8
391,20180213,19,-14,67,883,0,70,10
391,20180214,20,-14,51,955,0,59,11
391,20180215,26,-3,75,130,38,93,2
391,20180216,19,-28,86,943,0,86,11
391,20180217,2,-42,62,587,0,86,6
391,20180218,10,-39,74,927,0,83,10
391,20180219,9,-26,38,469,0,82,5
391,20180220,9,-42,57,767,0,78,8
391,20180221,4,-32,50,1005,0,73,11
391,20180222,4,-27,55,1094,0,68,12
391,20180223,-2,-33,36,1160,0,65,12
391,20180224,-7,-42,36,1117,0,53,12
391,20180225,-22,-48,12,1193,0,52,12
391,20180226,-35,-56,1,708,0,68,7
391,20180227,-46,-92,-5,1097,0,66,10
391,20180228,-57,-77,-28,1183,0,57,10
391,20180301,-37,-74,-1,1001,0,45,9
391,20180302,-30,-70,1,695,2,56,7
391,20180303,-11,-37,17,649,11,80,7
391,20180304,57,9,106,894,7,78,12
391,20180305,68,29,123,1014,0,77,14
391,20180306,65,-7,125,735,0,79,10
391,20180307,49,-16,103,572,12,88,7
391,20180308,51,15,85,445,78,85,6
391,20180309,64,15,112,909,27,82,12
391,20180310,115,73,162,683,17,85,10
391,20180311,110,67,158,450,1,85,7
391,20180312,103,63,155,710,7,83,10
391,20180313,63,45,91,181,29,93,2
391,20180314,62,24,115,1224,0,82,16
391,20180315,82,41,121,816,24,67,11
391,20180316,43,1,69,225,12,88,3
391,20180317,-19,-28,1,371,-1,68,4
391,20180318,-13,-27,12,586,0,50,6
391,20180319,-6,-39,45,1649,0,45,17
391,20180320,24,-50,88,1691,-1,58,20
391,20180321,25,-51,70,814,0,76,9
391,20180322,58,30,91,317,15,85,4
391,20180323,61,48,72,450,0,80,6
391,20180324,66,6,123,1450,0,69,19
391,20180325,65,-22,139,1422,0,69,19
391,20180326,48,-1,118,1323,0,81,17
391,20180327,55,-14,100,720,16,83,9
391,20180328,67,34,93,320,78,91,4
391,20180329,64,36,113,1196,1,76,16
391,20180330,90,48,139,1302,18,68,19
391,20180331,78,17,133,1353,35,79,19
391,20180401,52,11,81,276,11,93,4
391,20180402,83,1,136,985,2,75,14
391,20180403,130,91,178,1096,1,70,17
391,20180404,108,71,148,737,32,80,11
391,20180405,66,-2,100,842,13,77,11
391,20180406,92,2,154,2034,0,53,29
391,20180407,146,94,243,1838,0,54,30
391,20180408,150,80,233,1469,0,63,24
391,20180409,141,90,184,945,0,72,15
391,20180410,150,100,197,1127,121,72,19
391,20180411,110,63,141,395,6,94,6
391,20180412,125,83,179,1165,0,84,18
391,20180413,108,52,165,860,0,86,13
391,20180414,133,86,184,1657,3,73,26
391,20180415,146,109,195,1404,34,77,23
391,20180416,129,60,184,1519,0,74,24
391,20180417,136,44,224,2123,0,71,34
391,20180418,172,67,252,2185,0,62,38
391,20180419,195,86,283,2284,0,52,41
391,20180420,199,113,289,2008,0,60,37
391,20180421,163,91,237,2156,0,67,37
